Week,AssignmentId,AssignmentName,ContentType,ContentFilename,"Content
",concepts
1,023,023.Temperatures,solution,Graph.java,"import org.jfree.chart.*;\nimport org.jfree.chart.axis.*;\nimport org.jfree.chart.plot.*;\nimport org.jfree.chart.renderer.xy.*;\nimport org.jfree.data.xy.*;\n/** DO NOT MODIFY THIS FILE */\npublic class Graph {\n    private ChartFrame frame;\n    private JFreeChart chart;\n    private Plot plot;\n    private XYDataset data;\n    private XYSeries series;\n    public Graph(String nimi) {\n        series = new XYSeries(nimi);\n        series.add(0,0);\n        data = new XYSeriesCollection(series);\n        plot = new XYPlot(data, new NumberAxis(""x""), new NumberAxis(""y""), new SamplingXYLineRenderer());\n        chart = new JFreeChart(plot);\n        frame = new ChartFrame(nimi,chart);\n        frame.pack();\n        frame.setVisible(true);\n    }\n    public static Graph instance;\n    public static Graph getInstance() {\n        if (instance == null)\n            instance = new Graph(""Graph"");\n        return instance;\n    }\n    public static void addNumber(double y) {\n        getInstance().lisaaNumero_(y);\n    }\n    public void lisaaNumero_(double y) {\n        double x = series.getMaxX()+1;\n        series.add(x,y);\n    }\n}
","ConstructorDefinition:1,EqualExpression:1,True:1,ImportStatement:5,ClassDefinition:1,FormalMethodParameter:3,StringDataType:2,StaticMethodSpecifier:2,IfStatement:1,MethodDefinition:3,InstanceField:5,ReturnStatement:1,SimpleVariable:6,ConstructorCall:6,ClassField:1,SimpleAssignmentExpression:7,PublicClassSpecifier:1,PublicMethodSpecifier:3,PublicConstructorSpecifier:1,StringLiteral:2,null:1,AddExpression:1,VoidDataType:2,DoubleDataType:3,PublicFieldSpecifier:1,ObjectMethodInvocation:6,OnDemandImport:5,PrivateFieldSpecifier:5,ActualMethodParameter:10,StaticFieldSpecifier:1,ObjectCreationStatement:6,"
1,023,023.Temperatures,solution,Temperatures.java,"import java.util.Scanner;\npublic class Temperatures {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // Write your code here. \n        // Remove or comment out these lines above before trying to run the tests.\n        while (true) {\n            System.out.println(""Give a temperature!"");\n            double temperature = Double.parseDouble(reader.nextLine());\n            if (temperature >= -30 && temperature <= 40) {\n                Graph.addNumber(temperature);\n            }\n        }\n    }\n}
","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,GreaterEqualExpression:1,True:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,LessEqualExpression:1,StaticMethodSpecifier:1,StringDataType:1,IfStatement:1,AndExpression:1,StringLiteral:1,MethodDefinition:1,VoidDataType:1,DoubleDataType:1,ConstructorCall:1,ObjectMethodInvocation:2,ActualMethodParameter:4,java.lang.Double.parseDouble:1,ObjectCreationStatement:1,"
1,024,024.NhlStatisticsPart2,baseline,NhlStatisticsPart2.java,"import java.util.Scanner;\nimport nhlstats.NHLStatistics;\npublic class NhlStatisticsPart2 {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.println(""NHL statistics service"");\n        while (true) {\n            System.out.println("""");\n            System.out.print(""command (points, goals, assists, penalties, player, club, quit): "");\n            String command = reader.nextLine();\n            if (command.equals(""quit"")) {\n                break;\n            }\n            if (command.equals(""points"")) {\n                // Print the top ten players sorted by points.\n            } else if (command.equals(""goals"")) {\n                // Print the top ten players sorted by goals.\n            } else if (command.equals(""assists"")) {\n                //  Print the top ten players sorted by assists.\n            } else if (command.equals(""penalties"")) {\n                //  Print the top ten players sorted by penalties.\n            } else if (command.equals(""player"")) {\n                // Ask the user first which player's statistics are needed and then print them.\n            } else if (command.equals(""club"")) {\n                // Ask the user first which club's statistics are needed and then print them.\n                // Note: When printing statistics they should be ordered by points (so the players with the most points come first).\n            }\n        }\n    }\n}
",
1,024,024.NhlStatisticsPart2,solution,NhlStatisticsPart2.java,"import java.util.Scanner;\nimport nhlstats.NHLStatistics;\npublic class NhlStatisticsPart2 {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.println(""NHL statistics service"");\n        while (true) {\n            System.out.println("""");\n            System.out.print(""command (points, goals, assists, penalties, player, club, quit): "");\n            String command = reader.nextLine();\n            if (command.equals(""quit"")) {\n                break;\n            }\n            if (command.equals(""points"")) {\n                // Print the top ten players sorted by points.\n                NHLStatistics.sortByPoints();\n                NHLStatistics.top(10);\n            } else if (command.equals(""goals"")) {\n                // Print the top ten players sorted by goals.\n                NHLStatistics.sortByGoals();\n                NHLStatistics.top(10);\n            } else if (command.equals(""assists"")) {\n                //  Print the top ten players sorted by assists.\n                NHLStatistics.sortByAssists();\n                NHLStatistics.top(10);\n            } else if (command.equals(""penalties"")) {\n                //  Print the top ten players sorted by penalties.\n                NHLStatistics.sortByPenalties();\n                NHLStatistics.top(10);\n            } else if (command.equals(""player"")) {\n                // Ask the user first which player's statistics are needed and then print them.\n                System.out.print(""who: "");\n                String pelaaja = reader.nextLine();\n                nhlstats.NHLStatistics.searchByPlayer(pelaaja);\n            } else if (command.equals(""club"")) {\n                // Ask the user first which club's statistics are needed and then print them.\n                // Note: When printing statistics they should be ordered by points (so the players with the most points come first).\n                System.out.print(""team: "");\n                String team = reader.nextLine();\n                NHLStatistics.sortByPoints();\n                nhlstats.NHLStatistics.teamStatistics(team);\n            }\n        }\n    }\n}
","SimpleAssignmentExpression:4,PublicClassSpecifier:1,IfElseIfStatement:5,PublicMethodSpecifier:1,java.lang.System.out.println:2,True:1,ImportStatement:2,WhileStatement:1,StringVariable:3,ClassDefinition:1,java.lang.System.out.print:3,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:15,IfStatement:2,StringLiteral:12,MethodDefinition:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:21,ActualMethodParameter:19,java.lang.String.equals:7,ObjectCreationStatement:1,"
2,025,025.SumOfThreeNumbers,baseline,SumOfThreeNumbers.java,"import java.util.Scanner;\npublic class SumOfThreeNumbers {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        int sum = 0;\n        int read; // store numbers read form user in this variable\n        // Write your program here\n        // Use only variables sum and read\n        System.out.println(""Sum: "" + sum);\n    }\n}
",
2,025,025.SumOfThreeNumbers,solution,SumOfThreeNumbers.java,"import java.util.Scanner;\npublic class SumOfThreeNumbers {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        int sum = 0;\n        int read; // store numbers read form user in this variable\n        // Write your program here\n        // Use only variables sum and read\n        System.out.print(""Type the first number: "");\n        read = Integer.parseInt(reader.nextLine());\n        sum += read;\n        System.out.print(""Type the second number: "");\n        read = Integer.parseInt(reader.nextLine());\n        sum += read;\n        System.out.print(""Type the third number: "");\n        read = Integer.parseInt(reader.nextLine());\n        sum += read;\n        System.out.println(""Sum: "" + sum);\n    }\n}
","SimpleAssignmentExpression:5,AddAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,ImportStatement:1,ClassDefinition:1,java.lang.Integer.parseInt:3,java.lang.System.out.print:3,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:4,StringLiteral:4,MethodDefinition:1,IntDataType:2,VoidDataType:1,ConstructorCall:1,SimpleVariable:1,ObjectMethodInvocation:3,ActualMethodParameter:8,ObjectCreationStatement:1,"
2,026,026.SumOfManyNumbers,baseline,SumOfManyNumbers.java,"import java.util.Scanner;\npublic class SumOfManyNumbers {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        int sum = 0;\n        while (true) {\n            int read = Integer.parseInt(reader.nextLine());\n            if (read == 0) {\n                break;\n            }\n            // do something here\n            System.out.println(""Sum now: "" + sum);\n        }\n        System.out.println(""Sum in the end: "" + sum);\n    }\n}
",
2,026,026.SumOfManyNumbers,solution,SumOfManyNumbers.java,"import java.util.Scanner;\npublic class SumOfManyNumbers {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        int sum = 0;\n        while (true) {\n            int read = Integer.parseInt(reader.nextLine());\n            if (read == 0) {\n                break;\n            }\n            // do something here\n            sum += read;\n            System.out.println(""Sum now: "" + sum);\n        }\n        System.out.println(""Sum in the end: "" + sum);\n    }\n}
","SimpleAssignmentExpression:3,AddAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,EqualExpression:1,StringAddition:2,True:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,java.lang.Integer.parseInt:1,FormalMethodParameter:1,StaticMethodSpecifier:1,IfStatement:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,IntDataType:2,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:4,ObjectCreationStatement:1,"
2,027,027.FromOneToHundred,baseline,FromOneToHundred.java,"public class FromOneToHundred {\n    public static void main(String[] args) {\n        // Write your program here\n    }\n}
",
2,027,027.FromOneToHundred,solution,FromOneToHundred.java,"public class FromOneToHundred {\n    public static void main(String[] args) {\n        // Write your program here\n        int number = 1;\n        while(number <= 100) {\n            System.out.println(number);\n            number++;\n        }\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,LessEqualExpression:1,StaticMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ActualMethodParameter:1,"
2,028,028.FromHundredToOne,baseline,FromHundredToOne.java,"public class FromHundredToOne {\n    public static void main(String[] args) {\n        // Write your program here\n    }\n}
",
2,028,028.FromHundredToOne,solution,FromHundredToOne.java,"public class FromHundredToOne {\n    public static void main(String[] args) {\n        // Write your program here\n        int number = 100;\n        while (number >= 1) {\n            System.out.println(number);\n            number--;\n        }\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,GreaterEqualExpression:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,PostDecrementExpression:1,ActualMethodParameter:1,"
2,029,029.EvenNumbers,baseline,EvenNumbers.java,"public class EvenNumbers {\n    public static void main(String[] args) {\n        // Write your code here\n    }\n}
",
2,029,029.EvenNumbers,solution,EvenNumbers.java,"public class EvenNumbers {\n    public static void main(String[] args) {\n        // Write your code here\n        int number = 2;\n        while (number <= 100) {\n            System.out.println(number);\n            number = number + 2;\n        }\n        /* also the following would be possible. Here we go through all the numbers trom 1 to 100\n         * but print only those that are even\n        int number = 1;\n        while (number <= 100) {\n            if (number % 2 == 0) {\n                System.out.println(number);\n            }\n            number++;\n        }\n        */\n    }\n}
","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,LessEqualExpression:1,StaticMethodSpecifier:1,AddExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ActualMethodParameter:1,"
2,030,030.UpToCertainNumber,baseline,UpToCertainNumber.java,"import java.util.Scanner;\npublic class UpToCertainNumber {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // Write your code here\n    }\n}
",
