Week,Topic,Subtopic,,ContentType,Content,concepts
5,More about objects and classes,An object within an object,8,code_sample,"public Person(String name, int day, int month, int year) {\n        this.name = name;\n        this.weight = 0;\n        this.height = 0;\n        this.birthMyDate = new MyDate(day, month, year);\n    }","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,ThisReference:4,ObjectVariable:1,InstanceFieldInvocation:4,MethodDefinition:1,IntDataType:1,VoidDataType:1,SimpleVariable:1,ConstructorCall:1,ActualMethodParameter:1,ObjectCreationStatement:1,"
5,More about objects and classes,An object within an object,8,code_sample,"public String toString() {\n    return this.name + "", born "" + this.birthMyDate;\n}","PublicClassSpecifier:1,StringDataType:1,InstanceFieldInvocation:1,StringLiteral:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ReturnStatement:1,StringAddition:1,ClassDefinition:1,ThisReference:1,"
5,More about objects and classes,An object within an object,8,code_sample,"public static void main(String[] args) {\n    Person martin = new Person(""Martin"", 24, 4, 1983);\n\n    Person juhana = new Person(""Juhana"", 17, 9, 1985);\n\n    System.out.println( martin );\n    System.out.println( juhana );\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,ClassDefinition:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ActualMethodParameter:4,ObjectCreationStatement:2,"
5,More about objects and classes,An object within an object,8,code_sample,"int day = Calendar.getInstance().get(Calendar.DATE);\nint month = Calendar.getInstance().get(Calendar.MONTH) + 1; // January is 0 so we add 1\nint year = Calendar.getInstance().get(Calendar.YEAR);\nSystem.out.println(""Today is "" + day + ""."" + month + ""."" + year );","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,ClassDefinition:1,StringDataType:1,StringLiteral:1,AddExpression:1,MethodDefinition:1,IntDataType:3,VoidDataType:1,ObjectMethodInvocation:3,ActualMethodParameter:4,"
5,More about objects and classes,An object within an object,8,problem_89,"Clock object",
5,More about objects and classes,A list of objects within an object,8,code_sample,"public class WeightWatchersAssociation {\n    private double lowestWeightIndex;\n    private String name;\n    private ArrayList<Person> members;\n\n    public WeightWatchersAssociation(String name, double lowestWeightIndex) {\n        this.lowestWeightIndex = lowestWeightIndex;\n        this.name = name;\n        this.members = new ArrayList<Person>();\n    }\n\n    //..\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,ConstructorDefinition:1,StringVariable:1,ClassDefinition:1,ThisReference:3,PublicConstructorSpecifier:1,java.util.ArrayList:1,FormalMethodParameter:1,GenericObjectCreationStatement:1,StringDataType:1,InstanceFieldInvocation:3,InstanceField:3,DoubleDataType:2,SimpleVariable:3,PrivateFieldSpecifier:3,"
5,More about objects and classes,A list of objects within an object,8,code_sample,"public class WeightWatchersAssociation {\n    // ...\n\n    public boolean isAccepted(Person person) {\n        if ( person.weightIndex() < this.lowestWeightIndex ) {\n            return false;\n        }\n\n        return true;\n    }\n\n    public void addAsMember(Person person) {\n        if ( !isAccepted(person) ) { // same as isAccepted(person) == false\n            return;\n        }\n\n        this.members.add(person);\n    }\n\n    public String toString() {\n        String membersAsString = """";\n\n        for ( Person member : this.members ) {\n            membersAsString += ""  "" + member.getName() + ""\n"";\n        }\n\n        return ""Weightwatchers association "" + this.name + "" members: \n"" + membersAsString;\n    }\n}","PublicClassSpecifier:1,PublicMethodSpecifier:3,True:1,NotExpression:1,False:1,ClassDefinition:1,ThisReference:2,FormalMethodParameter:2,IfStatement:2,LessExpression:1,StringDataType:1,InstanceFieldInvocation:2,MethodDefinition:3,VoidDataType:1,ReturnStatement:2,OverridingToString:1,BooleanDataType:1,ObjectMethodInvocation:2,ActualMethodParameter:2,"
5,More about objects and classes,A list of objects within an object,8,code_sample,"public static void main(String[] args) {\n    WeightWatchersAssociation weightWatcher = new WeightWatchersAssociation(""Kumpulan paino"", 25);\n\n    Person matti = new Person(""Matti"");\n    matti.setWeight(86);\n    matti.setHeight(180);\n    weightWatcher.addAsMember(matti);\n\n    Person juhana = new Person(""Juhana"");\n    juhana.setWeight(64);\n    juhana.setHeight(172);\n    weightWatcher.addAsMember(juhana);\n\n    Person harri = new Person(""Harri"");\n    harri.setWeight(104);\n    harri.setHeight(182);\n    weightWatcher.addAsMember(harri);\n\n    Person petri = new Person(""Petri"");\n    petri.setWeight(112);\n    petri.setHeight(173);\n    weightWatcher.addAsMember(petri);\n\n    System.out.println( weightWatcher );\n}","SimpleAssignmentExpression:5,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,StringDataType:5,StringLiteral:5,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:5,ObjectMethodInvocation:12,ActualMethodParameter:18,ObjectCreationStatement:5,"
5,More about objects and classes,A list of objects within an object,8,problem_90,"Team and Players",
5,More about objects and classes,Method returns an object,8,code_sample,"public class WeightWatchersAssociation {\n    // ...\n\n    public Person personWithHighestWeightIndex() {\n        // if members list is empty, we'll return null-reference\n        if ( this.members.isEmpty() ) {\n            return null;\n        }\n\n        Person heaviestSoFar = this.members.get(0);\n\n        for ( Person person : this.members) {\n            if ( person.weightIndex() > heaviestSoFar.weightIndex() ) {\n                heaviestSoFar = person;\n            }\n        }\n\n        return heaviestSoFar;\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,ThisReference:3,IfStatement:2,InstanceFieldInvocation:3,MethodDefinition:1,GreaterExpression:1,ReturnStatement:2,ObjectMethodInvocation:3,ActualMethodParameter:1,ForEachStatement:1,"
5,More about objects and classes,Method returns an object,8,code_sample,"public static void main(String[] args) {\n    WeightWatchersAssociation weightWatcher = new WeightWatchersAssociation(""Kumpluan paino"", 25);\n\n    // ..\n\n    Person heaviest = weightWatcher.personWithHighestWeightIndex();\n    System.out.print(""member with the greatest weight index: "" + heaviest.getName() );\n    System.out.println("" weight index "" + String.format( ""%.2f"", heaviest.weightIndex() ) );\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:2,ClassDefinition:1,java.lang.System.out.print:1,StringDataType:3,StringLiteral:3,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:3,ObjectCreationStatement:1,"
5,More about objects and classes,Method returns an object it creates,8,code_sample,"public Counter {\n    private int value;\n\n    public Counter(){\n        this(0);\n    }\n\n    public Counter(int initialValue){\n        this.value = initialValue;\n    }\n\n    public void grow(){\n        this.value++;\n    }\n\n    public String toString(){\n        return ""value: ""+value;\n    }\n\n    public Counter clone(){\n        // lets create a new counter object, that gets as its initial value\n        // the value of the counter that is being cloned\n        Counter clone = new Counter(this.value);\n\n        // return the clone to the caller\n        return clone;\n    }\n}","PublicClassSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,"
5,More about objects and classes,Method returns an object it creates,8,code_sample,"Counter counter = new Counter();\ncounter.grow();\ncounter.grow();\n\nSystem.out.println(counter);         // prints 2\n\nCounter clone = counter.clone();\n\nSystem.out.println(counter);         // prints 2\nSystem.out.println(clone);           // prints 2\n\ncounter.grow();\ncounter.grow();\ncounter.grow();\ncounter.grow();\n\nSystem.out.println(counter);         // prints 6\nSystem.out.println(clone);           // prints 2\n\nclone.grow();\n\nSystem.out.println(counter);         // prints 6\nSystem.out.println(clone);           // prints 3","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:7,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ConstructorCall:1,ObjectMethodInvocation:8,ActualMethodParameter:7,ObjectCreationStatement:1,"
5,More about objects and classes,Method returns an object it creates,8,problem_91,"Extending MyDate",
5,More about objects and classes,More assignments,8,problem_92,"Difference of two dates",
5,More about objects and classes,More assignments,8,problem_93,"Person extended",
6,A quick recap,-,8,problem_94,"PhoneBook",
6,A quick recap,-,8,problem_95,"Money",
6,A quick recap,Character strings are immutable,8,code_sample,"String characterString = ""test"";\ncharacterString + ""tail"";\n\nSystem.out.println( characterString );  // test","SimpleAssignmentExpression:2,PublicClassSpecifier:1,StringDataType:2,StringLiteral:2,PublicMethodSpecifier:1,java.lang.System.out.println:1,MethodDefinition:1,VoidDataType:1,StringInitializationStatement:1,StringVariable:1,ClassDefinition:1,ActualMethodParameter:1,"
6,A quick recap,Character strings are immutable,8,code_sample,"String characterString = ""test"";\ncharacterString = characterString + ""tail"";   // or characterString += ""tail"";\n\nSystem.out.println( characterString );  // testtail","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,StringVariable:1,ClassDefinition:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,VoidDataType:1,StringInitializationStatement:1,ActualMethodParameter:1,"
6,Array,-,9,code_sample,"int[] numbers = {100, 1, 42};","SimpleAssignmentExpression:1,PublicClassSpecifier:1,ArrayInitializationStatement:1,PublicMethodSpecifier:1,MethodDefinition:1,ArrayVariable:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,ArrayDataType:1,ArrayInitializer:1,"
6,Array,-,9,code_sample,"String[] characterStringArray = {""Matti P."", ""Matti V.""};\ndouble[] floatingNumberArray = {1.20, 3.14, 100.0, 0.6666666667};","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,ArrayInitializationStatement:2,StringDataType:1,StringLiteral:1,MethodDefinition:1,ArrayVariable:2,VoidDataType:1,DoubleDataType:1,ArrayDataType:2,ArrayInitializer:2,"
6,Array,-,9,code_sample,"// index           0   1    2    3   4   5     6     7\nint[] numbers = {100,  1,  42,  23,  1,  1, 3200, 3201};\n\nSystem.out.println(numbers[0]);    // prints the number in the array's index 0: the number 100\nSystem.out.println(numbers[2]);    // prints the number in the array's index 2, the number 42","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,ClassDefinition:1,ArrayInitializationStatement:1,MethodDefinition:1,ArrayVariable:1,IntDataType:1,VoidDataType:1,ArrayDataType:1,ActualMethodParameter:2,ArrayElement:2,ArrayInitializer:1,"
6,Array,-,9,code_sample,"int[] numbers = {100,1,42};\n\nnumbers[0] = 1;    // setting value 1 to index 0\nnumbers[1] = 101;  // setting value 101 to index 1\n\n// the numbers array now looks like {1,101,42}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,ArrayInitializationStatement:1,PublicMethodSpecifier:1,MethodDefinition:1,ArrayVariable:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,ArrayDataType:1,ArrayElement:2,ArrayInitializer:1,"
6,Array,Iteration of an array,9,code_sample,"int[] numbers = {1, 8, 10, 3, 5};\n\nint i = 0;\nwhile (i < numbers.length ) {\n    System.out.println(numbers[i]);\n    i++;\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ArrayLength:1,WhileStatement:1,ClassDefinition:1,ArrayInitializationStatement:1,LessExpression:1,MethodDefinition:1,ArrayVariable:1,IntDataType:2,VoidDataType:1,ArrayDataType:1,ActualMethodParameter:1,ArrayElement:1,ArrayInitializer:1,"
6,Array,Iteration of an array,9,code_sample,"int[] numbers = {1,8,10,3,5};\n\nfor (int number : numbers) {\n    System.out.println(number);\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,ArrayInitializationStatement:1,MethodDefinition:1,ArrayVariable:1,IntDataType:2,VoidDataType:1,ArrayDataType:1,ActualMethodParameter:1,ArrayInitializer:1,ForEachStatement:1,"
6,Array,Iteration of an array,9,code_sample,"String[] names = {""Juhana L."", ""Matti P."", ""Matti L."", ""Pekka M.""};\n\nfor (String name : names) {\n    System.out.println(name);\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,ArrayInitializationStatement:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,ArrayVariable:1,VoidDataType:1,ArrayDataType:1,ActualMethodParameter:1,ArrayInitializer:1,ForEachStatement:1,"
6,Array,Another form of the for command,9,code_sample,"for (int i = 0; i < 3; i++ ) {\n    System.out.println(i);\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,LessExpression:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,ForStatement:1,ActualMethodParameter:1,"
6,Array,Another form of the for command,9,code_sample,"int i = 0;  // formatting the variable that will be used in the loop\nwhile ( i < 3 ) {  // condition\n    System.out.println(i);\n    i++;   // updating the variable that is used in the loop\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,LessExpression:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,WhileStatement:1,ClassDefinition:1,ActualMethodParameter:1,"
6,Array,Another form of the for command,9,code_sample,"int[] numbers = {1, 3, 5, 9, 17, 31, 57, 105};\n\nfor(int i = 3; i < 7; i++) {\n    System.out.println(numbers[i]);\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,ArrayInitializationStatement:1,LessExpression:1,MethodDefinition:1,ArrayVariable:1,IntDataType:2,VoidDataType:1,ArrayDataType:1,ForStatement:1,ActualMethodParameter:1,ArrayElement:1,ArrayInitializer:1,"
6,Array,Another form of the for command,9,code_sample,"int[] numbers = {1, 3, 5, 9, 17, 31, 57, 105};\n\nfor(int i = 6; i>2 ; i--) {\n    System.out.println(numbers[i]);\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,ArrayInitializationStatement:1,MethodDefinition:1,ArrayVariable:1,IntDataType:2,VoidDataType:1,GreaterExpression:1,PostDecrementExpression:1,ArrayDataType:1,ForStatement:1,ActualMethodParameter:1,ArrayElement:1,ArrayInitializer:1,"
6,Array,For and array length,9,code_sample,"int[] numbers = {1, 8, 10, 3, 5};\n\nfor (int i = 0; i < numbers.length; i++ ) {\n    System.out.println(numbers[i]);\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ArrayLength:1,ClassDefinition:1,ArrayInitializationStatement:1,LessExpression:1,MethodDefinition:1,ArrayVariable:1,IntDataType:2,VoidDataType:1,ArrayDataType:1,ForStatement:1,ActualMethodParameter:1,ArrayElement:1,ArrayInitializer:1,"
6,Array,Array as a parameter,9,code_sample,"public static void listCells(int[] integerArray) {\n\n    System.out.println(""the cells of the array are: "");\n    for( int number : integerArray) {\n        System.out.print(number + "" "");\n    }\n\n    System.out.println("""");\n}\n\npublic static void  main(String[] args) {\n    int[] numbers = { 1, 2, 3, 4, 5 };\n    listCells(numbers);\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringAddition:1,ClassDefinition:1,java.lang.System.out.print:1,ArrayInitializationStatement:2,StringDataType:3,StringLiteral:3,MethodDefinition:1,ArrayVariable:2,IntDataType:3,VoidDataType:2,SimpleVariable:2,ArrayDataType:3,ActualMethodParameter:4,ArrayInitializer:2,ForEachStatement:1,"
6,Array,Array as a parameter,9,problem_96,"Sum of the array",
6,Array,Array as a parameter,9,problem_97,"Elegant printing of an array",
6,Array,Creating a new array,9,code_sample,"int cells = 99;\nint[] array = new int[cells];","SimpleAssignmentExpression:2,ArrayCreationStatement:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:2,ArrayVariable:1,VoidDataType:1,ClassDefinition:1,ArrayDataType:1,"
6,Array,Creating a new array,9,code_sample,"int cells = 99;\nint[] array = new int[cells]; //creating an array of the size of the value in the 'cells' variable\n\nif(array.length == cells) {\n    System.out.println(""The length of the array is "" + cells);\n} else {\n    System.out.println(""Something unreal happened. The length of the array is something else than "" + cells);\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,IfElseStatement:1,EqualExpression:1,StringAddition:2,ArrayLength:1,ClassDefinition:1,ArrayCreationStatement:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,IntDataType:2,ArrayVariable:1,VoidDataType:1,ArrayDataType:1,ActualMethodParameter:2,"
6,Array,Creating a new array,9,code_sample,"System.out.print(""How many values? "");\nint amountOfValues = Integer.parseInt(reader.nextLine());\n\nint[] values = new int[amountOfValues];\n\nSystem.out.println(""Enter values:"");\nfor(int i = 0; i < amountOfValues; i++) {\n    values[i] = Integer.parseInt(reader.nextLine());\n}\n\nSystem.out.println(""Values again:"");\nfor(int i = 0; i < amountOfValues; i++) {\n    System.out.println(values[i]);\n}","SimpleAssignmentExpression:5,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:1,java.lang.System.out.println:3,ClassDefinition:1,java.lang.Integer.parseInt:2,java.lang.System.out.print:1,ArrayCreationStatement:1,StringDataType:3,LessExpression:2,StringLiteral:3,MethodDefinition:1,IntDataType:4,ArrayVariable:1,VoidDataType:1,ObjectMethodInvocation:2,ArrayDataType:1,ForStatement:2,ActualMethodParameter:6,ArrayElement:2,"
6,Array,An array as the return value,9,code_sample,"public static String[] giveStringTable() {\n    String[] tchrs = new String[3];\n\n    tchrs[0] = ""Bonus"";\n    tchrs[1] = ""Ihq"";\n    tchrs[2] = ""Lennon"";\n\n    return tchrs;\n}\n\npublic static void main(String[] args){\n    String[] teachers = giveStringTable();\n\n    for ( String teacher : teachers)\n        System.out.println( teacher );\n}","SimpleAssignmentExpression:6,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,ArrayCreationStatement:1,StringDataType:3,ArrayInitializationStatement:1,ExplicitTypeCasting:1,StringLiteral:3,MethodDefinition:1,ArrayVariable:2,VoidDataType:2,ReturnStatement:1,ArrayDataType:2,SimpleVariable:1,ArrayElement:4,ActualMethodParameter:1,ArrayInitializer:1,"
6,Array,An array as the return value,9,problem_98,"Reversing and copying of an array",
6,About blocks and nested loops,-,10,code_sample,"int number = 5;\n\nif( number == 5 ){\n    String stringDefinedWithinBlock = ""Yeah!"";\n}\n\nSystem.out.println(stringDefinedWithinBlock); // does not work!","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,EqualExpression:1,StringVariable:1,ClassDefinition:1,IfStatement:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,StringInitializationStatement:1,ActualMethodParameter:1,"
6,About blocks and nested loops,-,10,code_sample,"int number = 5;\n\nif( number == 5 ) {\n    number = 6;\n}\n\nSystem.out.println(number); // prints 6","SimpleAssignmentExpression:2,PublicClassSpecifier:1,IfStatement:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,EqualExpression:1,ClassDefinition:1,ActualMethodParameter:1,"
6,About blocks and nested loops,-,10,code_sample,"for(int i = 0; i < 3; i++) {\n   System.out.print(i + "": "");\n\n   for(int j = 0; j < 3; j++) {\n      System.out.print(j + "" "");\n   }\n\n   System.out.println();\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:2,ClassDefinition:1,java.lang.System.out.print:2,LessExpression:2,StringDataType:2,StringLiteral:2,MethodDefinition:1,IntDataType:2,VoidDataType:1,ForStatement:2,ActualMethodParameter:2,"
6,About blocks and nested loops,-,10,code_sample,"for(int i = 0; i < 3; i++) {\n   System.out.print(i + "": "");\n\n   // the inner for-loop\n\n   System.out.println();\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,ClassDefinition:1,java.lang.System.out.print:1,LessExpression:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ForStatement:1,ActualMethodParameter:1,"
6,About blocks and nested loops,variables defined outside of a for loop as its condition,10,code_sample,"for(int i = 0; i < 3; i++) {\n    System.out.print(i + "": "");\n\n    for(int j = 0; j <= i; j++) {\n        System.out.print(j + "" "");\n    }\n\n    System.out.println();\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:2,ClassDefinition:1,java.lang.System.out.print:2,LessEqualExpression:1,LessExpression:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,IntDataType:2,VoidDataType:1,ForStatement:2,ActualMethodParameter:2,"
6,About blocks and nested loops,variables defined outside of a for loop as its condition,10,code_sample,"for(int i = 1; i <= 10; i++) {\n\n    for(int j = 1; j <= 10; j++) {\n        System.out.print(i * j + "" "");\n    }\n\n    System.out.println();\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:1,java.lang.System.out.println:1,MultiplyExpression:1,StringAddition:1,ClassDefinition:1,java.lang.System.out.print:1,LessEqualExpression:2,StringDataType:1,StringLiteral:1,MethodDefinition:1,IntDataType:2,VoidDataType:1,ForStatement:2,ActualMethodParameter:1,"
6,About blocks and nested loops,variables defined outside of a for loop as its condition,10,code_sample,"public class MultiplicationTable {\n\n    public void print(int upTo) {\n        for(int i = 1; i <= upTo; i++) {\n            printMultiplicationTableRow(i, upTo);\n\n            System.out.println();\n        }\n    }\n\n    public void printMultiplicationTableRow(int multiplier, int howManyTimes) {\n        for(int i = 1; j <= howManyTimes; i++) {\n            System.out.print(i * multiplier + "" "");\n        }\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:2,java.lang.System.out.println:1,MultiplyExpression:1,StringAddition:1,ClassDefinition:1,java.lang.System.out.print:1,FormalMethodParameter:2,LessEqualExpression:2,StringDataType:1,StringLiteral:1,MethodDefinition:2,IntDataType:4,VoidDataType:2,ForStatement:2,ActualMethodParameter:2,"
6,About blocks and nested loops,variables defined outside of a for loop as its condition,10,problem_99,"Array to stars",
6,About blocks and nested loops,variables defined outside of a for loop as its condition,10,problem_100,"Night sky",
6,To static or not to static?,-,10,code_sample,"public class Program {\n\n    public static void resetArray(int[] table) {\n        for ( int i=0; i < table.length; i++ )\n            table[i] = 0;\n    }\n\n    public static void main(String[] args) {\n        int[] values = { 1, 2, 3, 4, 5 };\n\n        for ( int number : values ) {\n            System.out.print( number + "" "" );  // prints 1, 2, 3, 4, 5\n        }\n\n        System.out.println();\n\n        resetArray(values);\n\n        for ( int number : values ) {\n            System.out.print( number + "" "" );  // prints 0, 0, 0, 0, 0\n        }\n    }\n}","StringAddition:2,ClassDefinition:1,FormalMethodParameter:2,StaticMethodSpecifier:2,LessExpression:1,StringDataType:2,MethodDefinition:2,ArrayVariable:1,ForStatement:1,ArrayElement:1,ForEachStatement:2,SimpleAssignmentExpression:3,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:2,java.lang.System.out.println:1,ArrayLength:1,java.lang.System.out.print:2,ArrayInitializationStatement:1,StringLiteral:2,IntDataType:5,VoidDataType:2,ArrayDataType:1,ActualMethodParameter:3,ArrayInitializer:1,"
6,To static or not to static?,-,10,code_sample,"public class Program {\n    public static void main(String[] args) {\n        int[] values = { 1, 2, 3, 4, 5 };\n\n        for ( int value : values ) {\n            System.out.print( value + "" "" );  // prints: 1, 2, 3, 4, 5\n        }\n\n        System.out.println();\n\n        ArrayHandling.resetArray(values);\n\n        for ( int value : values ) {\n            System.out.print( value + "" "" );  // prints: 0, 0, 0, 0, 0\n        }\n    }\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:2,ClassDefinition:1,java.lang.System.out.print:2,FormalMethodParameter:1,StaticMethodSpecifier:1,ArrayInitializationStatement:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,ArrayVariable:1,IntDataType:3,VoidDataType:1,ArrayDataType:1,ObjectMethodInvocation:1,ActualMethodParameter:3,ArrayInitializer:1,ForEachStatement:2,"
6,To static or not to static?,-,10,code_sample,"public class ArrayHandling {\n    public static void resetArray(int[] array) {\n        for ( int i=0; i < array.length; i++ ) {\n            array[i] = 0;\n        }\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,ArrayLength:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,LessExpression:1,MethodDefinition:1,IntDataType:2,VoidDataType:1,ForStatement:1,ArrayElement:1,"
6,To static or not to static?,When static methods should be used,10,code_sample,"public class Person {\n    private String name;\n    private int age;\n\n    public Person(String name) {\n        this.age = 0;\n        this.name = name;\n    }\n\n    public boolean isAdult(){\n        if ( this.age < 18 ) {\n            return false;\n        }\n\n        return true;\n    }\n\n    public void becomeOlder() {\n        this.age++;\n    }\n\n    public String getName() {\n        return this.name;\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:3,ConstructorDefinition:1,True:1,StringVariable:1,False:1,ClassDefinition:1,ThisReference:5,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:2,IfStatement:1,LessExpression:1,InstanceFieldInvocation:5,IntDataType:1,MethodDefinition:3,InstanceField:2,VoidDataType:1,ReturnStatement:3,SimpleVariable:2,BooleanDataType:1,PrivateFieldSpecifier:2,"
6,To static or not to static?,When static methods should be used,10,code_sample,"public class Person {\n    //...\n\n    public static void becomeOlder() {\n        this.age++;\n    }\n}","PublicClassSpecifier:1,StaticMethodSpecifier:1,PostIncrementExpression:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ThisReference:1,"
6,To static or not to static?,When static methods should be used,10,code_sample,"public class Program {\n    public static void main(String[] args) {\n        Person pekka = new Person(""Pekka"");\n        Person antti = new Person(""Antti"");\n        Person juhana = new Person(""Juhana"");\n\n        for ( int i=0; i < 30; i++ ) {\n            pekka.becomeOlder();\n            juhana.becomeOlder();\n        }\n\n        antti.becomeOlder();\n\n        if ( antti.isAdult() ) {\n            System.out.println( antti.getName() + "" is an adult"" );\n        } else {\n            System.out.println( antti.getName() + "" is a minor"" );\n        }\n\n        if ( pekka.isAdult() ) {\n            System.out.println( pekka.getName() + "" is an adult"" );\n        } else {\n            System.out.println( pekka.getName() + "" is a minor"" );\n        }\n\n        if ( juhana.isAdult() ) {\n            System.out.println( juhana.getName() + "" is an adult"" );\n        } else {\n            System.out.println( juhana.getName() + "" is a minor"" );\n        }\n    }\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:6,IfElseStatement:3,StringAddition:6,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:9,LessExpression:1,StringLiteral:9,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:3,ForStatement:1,ObjectMethodInvocation:12,ActualMethodParameter:9,ObjectCreationStatement:3,"
