course_id,AssignmentId,content_name,Topic,Code,Concepts
345,166,jForCons_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:2.1578255201552907,SimpleAssignmentExpression:0.0675736215747451,LessExpression:0.6462005974325511,ActualMethodParameter:0.6823713880435349,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:2.2052822744937375,AddExpression:0.38866138415444546,PostIncrementExpression:0.7674369583004937,java.lang.System.out.println:0.8351138191076559,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2091142882119013,ForStatement:1.291131650738361,java.lang.System.out.print:1.448177914461923"
345,167,jForIf_Minsub,19,UNKNOWN,"MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:0.7625631519590442,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,GreaterExpression:0.730378468587643,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,PostIncrementExpression:0.4532606303290731,ClassDefinition:0.0"
345,168,jForNested_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:1.291131650738361"
345,169,jFor_Adda_MaxsubNoit,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,PostIncrementExpression:0.4532606303290731,ActualMethodParameter:0.4030195342013126,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:0.7625631519590442,AddAssignmentExpression:0.7542906259930543,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,java.lang.System.out.print:0.8553172051959429"
345,170,jFor_Minsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:0.7625631519590442,java.lang.System.out.print:0.8553172051959429,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,LessExpression:0.38165648258578694,ActualMethodParameter:0.4030195342013126,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,PostIncrementExpression:0.4532606303290731"
345,171,jIf_Arithm_MaxsubNoit,19,UNKNOWN,"PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,AddExpression:0.6580609267736252,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,SubtractExpression:0.7605324523832565,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:1.2665234965749192,GreaterExpression:1.2366382448308584,PublicClassSpecifier:0.001445240874180953"
345,172,jIf_Minsub,19,UNKNOWN,"IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,GreaterEqualExpression:1.7004152452101997,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.08342047856662699,LessEqualExpression:1.7004152452101997,EqualExpression:0.8351138191076559,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:1.574809433260618,GreaterExpression:0.730378468587643,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028"
345,173,jInteger1,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,IntDataType:0.08763138849046424,MultiplyExpression:0.770996319495907,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,SimpleAssignmentExpression:0.02831738727448223,DivideExpression:1.177536499929862,FormalMethodParameter:0.042403848553087355,VoidDataType:0.010219165181686028,SubtractExpression:0.44918271790863373"
345,174,jMultidarray_Minsub,19,UNKNOWN,"ArrayCreationStatement:1.2744465129379186,IntDataType:0.08763138849046424,java.lang.System.out.print:1.448177914461923,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.07389246393511288,ActualMethodParameter:0.6823713880435349,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,MultiDimensionalArrayDataType:1.6334684555795864,ArrayElement:2.6802358133766147,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028"
345,175,jNested2_ForAdda_Maxsub,19,UNKNOWN,"MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:1.291131650738361,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,ClassDefinition:0.0"
345,176,jNested2_ForNested_Maxsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:1.291131650738361,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744"
345,177,jNested2_Nested_MaxsubNoit,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:1.291131650738361"
345,178,jNested3,19,UNKNOWN,"FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.09868345121746523,ClassDefinition:0.0,MethodDefinition:0.02438593624841009,VoidDataType:0.021446065630215578,IntDataType:0.14837283835118278,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.02438593624841009,DoubleDataType:1.9807902780987696,ForStatement:1.291131650738361"
345,179,jNested_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:1.291131650738361"
345,180,jPdec_If_MaxsubNoit,19,UNKNOWN,"PostDecrementExpression:2.3843253713740227,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,IfStatement:1.0218231823562343,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.6462005974325511,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028"
345,181,jPinc_If_Arithm_MaxsubNoit,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostIncrementExpression:0.7674369583004937,SubtractExpression:0.44918271790863373,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,IfStatement:1.0218231823562343,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.6462005974325511"
345,182,jPinc_If_MaxsubNoit,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.6462005974325511,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostIncrementExpression:0.9512183287780462,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,IfStatement:1.0218231823562343"
345,183,jPostIncrement,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664"
345,184,jPrintln_Print_Minsub,19,UNKNOWN,"AddExpression:0.6580609267736252,ActualMethodParameter:0.9617232418857572,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,SubtractExpression:0.44918271790863373,java.lang.System.out.println:1.413970608268776,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,java.lang.System.out.print:1.7949791975334692,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028"
345,185,jString3,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,StringDataType:1.413970608268776,java.lang.System.out.print:0.8553172051959429,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,StringInitializationStatement:2.1132467517904097,SimpleAssignmentExpression:0.047945504424613664,ActualMethodParameter:0.4030195342013126,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,StringVariable:1.671483026734457,StringLiteral:1.413970608268776,AddExpression:0.38866138415444546"
345,186,jStringConcat,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,StringVariable:2.0717601284048004,StringLiteral:1.7525801232158837,ActualMethodParameter:0.4030195342013126,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,StringDataType:1.9928273974298958,AddExpression:0.38866138415444546,StringAddition:1.2232939904905373,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,StringInitializationStatement:2.1132467517904097,SimpleAssignmentExpression:0.05942721691720237,java.lang.System.out.println:0.8351138191076559"
345,187,jSubtract_Minsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SubtractExpression:0.7605324523832565,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237"
345,188,jSwitch1,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SwitchStatement:2.001445240874181"
345,189,jSwitch2,19,UNKNOWN,"StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SwitchStatement:2.001445240874181,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,FormalMethodParameter:0.042403848553087355"
345,190,jSwitch3,19,UNKNOWN,"MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SwitchStatement:2.001445240874181,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0790553340673338,ClassDefinition:0.0"
345,191,jVariables1,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,SubtractExpression:0.44918271790863373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,AddExpression:0.38866138415444546"
345,192,jWhile4_Equal_Maxsubnoit,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,PostIncrementExpression:0.9512183287780462,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:1.2665234965749192,LessExpression:0.38165648258578694,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,EqualExpression:1.413970608268776"
345,193,jWhile4_Mod_Maxsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,PostIncrementExpression:0.9512183287780462,EqualExpression:0.8351138191076559,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,ModulusExpression:1.0635931476230254"
345,194,jWhile4_Mod_MaxsubNoit,19,UNKNOWN,"ModulusExpression:1.0635931476230254,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,PostIncrementExpression:0.7674369583004937,EqualExpression:0.8351138191076559,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694"
345,195,jWhile4_WhileIf_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,EqualExpression:1.7525801232158837,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,PostIncrementExpression:1.0816132862719146,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,IfStatement:1.2665234965749192,MultiplyExpression:0.770996319495907"
345,196,jWhile4_WhileIf_MaxsubNoit,19,UNKNOWN,"PostIncrementExpression:0.9512183287780462,MultiplyExpression:0.770996319495907,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,IfStatement:1.0218231823562343,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,EqualExpression:1.413970608268776,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664"
345,197,jWhile4_WhilePinc_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,EqualExpression:1.413970608268776,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,PostIncrementExpression:1.0816132862719146,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,IfStatement:1.0218231823562343"
345,198,jWhile5,19,UNKNOWN,"PublicConstructorSpecifier:0.7461727357708748,PostIncrementExpression:0.7674369583004937,ForStatement:0.7625631519590442,PrivateFieldSpecifier:1.54920357902219,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.026666277058518033,Constant:2.1578255201552907,SimpleAssignmentExpression:0.10095005156915493,ActualMethodParameter:0.6823713880435349,IntDataType:0.2091142882119013,WhileStatement:0.770996319495907,DivideExpression:1.9937426048626723,LessEqualExpression:1.7004152452101997,InstanceField:1.4548349748548874,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:2.2052822744937375,ObjectCreationStatement:0.7542906259930543,ObjectMethodInvocation:1.1384493433104061,ConstructorDefinition:0.7461727357708748,LessExpression:0.38165648258578694,AddExpression:0.8156495569172763,ReturnStatement:1.2498876929761575,SimpleVariable:1.3693270849591437,ClassDefinition:0.0,MethodDefinition:0.026666277058518033,VoidDataType:0.021446065630215578"
345,199,jWhileArray_Minsub,19,UNKNOWN,"StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,ArrayElement:0.9600525557159558,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.047945504424613664,java.lang.System.out.print:0.8553172051959429,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ArrayDataType:1.2232939904905373,WhileStatement:0.770996319495907,ActualMethodParameter:0.4030195342013126,FormalMethodParameter:0.042403848553087355"
345,200,jWhileIf_Minsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,IfStatement:1.0218231823562343,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,GreaterExpression:0.730378468587643,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.6462005974325511,PostIncrementExpression:0.4532606303290731"
345,201,jWhilePdec_Minsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,PostDecrementExpression:1.1361438147716372,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,GreaterExpression:0.730378468587643"
345,202,jWhilePinc_Minsub,19,UNKNOWN,"PostIncrementExpression:0.7674369583004937,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664"
345,203,jWhile_Adda_MaxsubNoit,19,UNKNOWN,"IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,PostIncrementExpression:0.4532606303290731,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028"
345,204,jWrapper_Class1,19,UNKNOWN,"MultiplyExpression:0.770996319495907,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WrapperClassCreationStatement:3.1772016970001755,java.lang.Integer:2.001445240874181,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,java.lang.Double:1.7795964912578246,WrapperClassConstructorCall:3.1772016970001755,DoubleDataType:0.6723865216099562,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,ActualMethodParameter:0.6823713880435349"
345,205,jWrapper_Class2,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SimpleAssignmentExpression:0.07389246393511288,ActualMethodParameter:0.4030195342013126,IntDataType:0.14837283835118278,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,AutoBoxing:2.4785664955938436,WrapperClassCreationStatement:1.876506504265881,DoubleDataType:0.6723865216099562,ExplicitTypeCasting:1.2481175742155695,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,java.lang.Double:3.0131187817075573,WrapperClassConstructorCall:1.876506504265881,java.lang.Integer:2.001445240874181,AddExpression:0.38866138415444546"
345,206,jWrapper_Class3,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,GenericObjectCreationStatement:1.3646231432870066,java.lang.Double:4.24664107215729,ForEachStatement:1.4785664955938433,java.util.ArrayList:2.310507827583246,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,DoubleDataType:1.4110786169854597,ObjectMethodInvocation:1.604512165010856,WrapperClassCreationStatement:4.47789688973447,AddAssignmentExpression:0.7542906259930543,ImportStatement:1.2481175742155695,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,ActualMethodParameter:0.9617232418857572,WrapperClassConstructorCall:4.47789688973447,MultiplyExpression:0.770996319495907"
345,207,jWrapper_Class4,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.026666277058518033,VoidDataType:0.021446065630215578,DoubleDataType:1.9807902780987696,java.lang.Integer:4.7760374923882996,java.lang.Double:4.24664107215729,LessExpression:0.38165648258578694,ConstructorCall:0.7542906259930543,ConstructorDefinition:1.7805877917914408,AddExpression:0.38866138415444546,java.util.ArrayList:3.2563925118794845,InstanceField:1.1737516973270274,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.026666277058518033,SimpleAssignmentExpression:0.105002293577833,ObjectMethodInvocation:2.2846989832718094,WrapperClassCreationStatement:5.778592082468764,IntDataType:0.2286686674462587,PostIncrementExpression:0.4532606303290731,ForEachStatement:1.4785664955938433,PublicConstructorSpecifier:1.7805877917914408,SubtractExpression:0.44918271790863373,ImportStatement:1.2481175742155695,SimpleVariable:1.1047644701605974,FormalMethodParameter:0.11838134572979397,StaticMethodSpecifier:0.047202731434856086,GenericObjectCreationStatement:2.8638148"
345,208,q_java_pretest1,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,MultiplyExpression:0.770996319495907,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SimpleVariable:0.6524916928930169,ModulusExpression:1.0635931476230254,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,DivideExpression:1.177536499929862"
345,209,q_java_pretest10,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,NotEqualExpression:1.6334684555795864,StringLiteral:1.413970608268776,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,AddExpression:0.6580609267736252,java.lang.System.out.println:1.413970608268776,StringDataType:1.413970608268776,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,IfStatement:1.0218231823562343,ActualMethodParameter:0.6823713880435349,EqualExpression:0.8351138191076559"
345,210,q_java_pretest2,19,UNKNOWN,"IfElseStatement:1.177536499929862,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,StringVariable:0.9872048017595707,StringConstructorCall:1.876506504265881,IfElseIfStatement:1.6334684555795864,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,GreaterEqualExpression:2.8790532782087976,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,StringDataType:0.8351138191076559,ActualMethodParameter:0.4030195342013126,java.lang.String.length:2.8790532782087976,LessExpression:0.38165648258578694,FormalMethodParameter:0.042403848553087355,AddAssignmentExpression:1.5829635769361852,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,StringCreationStatement:1.876506504265881,StringLiteral:0.8351138191076559,GreaterExpression:0.730378468587643,AndExpression:1.3993852495462185,ClassDefinition:0.0"
345,211,q_java_pretest3,19,UNKNOWN,"FormalMethodParameter:0.08898923766033058,StaticMethodSpecifier:0.047202731434856086,ObjectCreationStatement:0.7542906259930543,ObjectMethodInvocation:1.4110786169854597,InstanceField:1.6542667340709787,ConstructorDefinition:0.7461727357708748,ThisReference:2.9783759293652503,MultiplyExpression:1.3054102445765898,ClassDefinition:0.0,MethodDefinition:0.02438593624841009,VoidDataType:0.01730255071504806,ConstructorCall:0.7542906259930543,java.lang.System.out.println:1.413970608268776,DoubleDataType:1.9807902780987696,PublicConstructorSpecifier:0.7461727357708748,ReturnStatement:1.2498876929761575,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.02438593624841009,SimpleAssignmentExpression:0.08342047856662699,ActualMethodParameter:0.9617232418857572,PrivateFieldSpecifier:1.7615715798527154,SimpleVariable:1.5570372474281777,InstanceFieldInvocation:2.9783759293652503,IntDataType:0.08763138849046424"
345,212,q_java_pretest4-1,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,AddExpression:0.38866138415444546,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,WhileStatement:0.770996319495907,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694"
345,213,q_java_pretest4-2,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,PostIncrementExpression:0.4532606303290731,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.38165648258578694,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,AddExpression:0.38866138415444546"
345,214,q_java_pretest4-3,19,UNKNOWN,"PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,GreaterExpression:0.730378468587643,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,PostDecrementExpression:1.1361438147716372,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ForStatement:0.7625631519590442,AddExpression:0.38866138415444546,PublicClassSpecifier:0.001445240874180953"
